manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Dodge,automatic,green,400000,2002,gas,gasoline,3.3,minivan,False,owned,front,True,6.0,4,14.0,5000.0
Honda,manual,red,270000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,12.0,13,25.0,1450.0
Toyota,manual,red,38000,2014,gasoline,gasoline,1.0,hatchback,False,owned,front,True,12.0,127,31.0,5950.0
Opel,manual,blue,480000,1998,gasoline,gasoline,1.6,universal,False,owned,front,True,6.0,20,31.0,1600.0
Alfa Romeo,manual,silver,300000,1999,diesel,diesel,2.4,sedan,False,owned,front,True,1.0,4,31.0,3200.0
Skoda,manual,white,101000,2014,gasoline,gasoline,1.6,hatchback,False,owned,front,True,12.0,42,31.0,11050.0
Lancia,manual,black,291000,1998,gas,gasoline,2.0,sedan,False,owned,front,False,8.0,18,31.0,1410.0
Chrysler,automatic,silver,213000,1999,gas,gasoline,2.4,minivan,False,owned,front,True,4.0,57,31.0,4500.0
Volvo,manual,black,239000,2010,diesel,diesel,2.4,suv,False,owned,all,False,12.0,55,31.0,18500.0
Renault,manual,white,180000,2017,gasoline,gasoline,1.6,sedan,False,owned,front,False,3.0,7,15.0,6300.0
Chevrolet,automatic,grey,176000,2012,gasoline,gasoline,2.4,suv,False,owned,all,False,10.0,12,31.0,12900.0
Opel,manual,blue,350000,1998,gasoline,gasoline,1.6,universal,False,owned,front,True,12.0,17,31.0,2100.0
Mercedes-Benz,automatic,grey,108999,2008,gasoline,gasoline,3.5,sedan,False,owned,all,False,12.0,4,5.0,16508.82
Subaru,manual,red,226800,2001,gasoline,gasoline,2.5,universal,False,owned,all,True,12.0,20,31.0,3799.0
Suzuki,automatic,red,147440,2016,gasoline,gasoline,1.6,hatchback,False,owned,front,True,12.0,7,9.0,14990.0
Mercedes-Benz,manual,grey,292000,2009,diesel,diesel,2.2,sedan,False,owned,rear,False,4.0,6,31.0,12500.0
Renault,manual,blue,270000,1998,gasoline,gasoline,1.4,minivan,False,owned,front,True,9.0,31,31.0,2200.0
Toyota,manual,silver,163216,2005,diesel,diesel,1.4,hatchback,False,owned,front,True,12.0,17,28.0,3700.0
Seat,manual,blue,435000,1998,diesel,diesel,1.9,minivan,False,owned,front,True,12.0,5,31.0,4400.0
Nissan,manual,silver,270000,2000,gasoline,gasoline,1.5,sedan,False,owned,front,True,5.0,8,31.0,2400.0
Dodge,automatic,silver,180000,2007,gasoline,gasoline,2.0,hatchback,False,owned,front,False,7.0,3,4.0,6699.0
BMW,automatic,red,220000,2007,gasoline,gasoline,3.0,coupe,False,owned,rear,False,7.0,3,15.0,10600.0
BMW,automatic,silver,421500,2002,gasoline,gasoline,2.5,sedan,False,owned,rear,True,12.0,13,31.0,6000.0
Nissan,manual,black,37000,2015,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,21,31.0,10300.0
Chevrolet,manual,red,111000,2008,gasoline,gasoline,1.4,sedan,False,owned,front,False,7.0,3,31.0,4600.0
Kia,automatic,grey,142000,2000,gasoline,gasoline,1.8,liftback,False,owned,front,False,6.0,10,26.0,1800.0
Volkswagen,automatic,blue,134200,2006,gasoline,gasoline,3.2,sedan,False,owned,all,False,12.0,1,2.0,8500.0
Ford,manual,silver,170000,2015,diesel,diesel,1.5,universal,False,owned,front,False,11.0,1,31.0,13500.0
BMW,automatic,other,250000,2006,gasoline,gasoline,3.0,sedan,False,owned,rear,False,3.0,8,31.0,11000.0
Citroen,manual,green,300000,1999,gasoline,gasoline,1.4,universal,False,owned,front,False,6.0,12,18.0,900.0
Renault,manual,black,280000,1997,gasoline,gasoline,1.2,hatchback,False,owned,front,False,7.0,3,9.0,550.0
BMW,automatic,black,348000,2004,diesel,diesel,3.0,sedan,False,owned,rear,False,8.0,1,4.0,10650.0
Mercedes-Benz,automatic,black,280000,2006,diesel,diesel,2.2,sedan,False,owned,rear,False,9.0,21,31.0,8200.0
Mercedes-Benz,automatic,blue,350000,2000,diesel,diesel,2.7,suv,False,owned,all,False,10.0,1,3.0,6550.0
Nissan,manual,white,400000,1997,diesel,diesel,2.0,sedan,False,owned,front,True,2.0,13,31.0,400.0
Honda,manual,grey,450000,1997,gasoline,gasoline,2.0,sedan,False,owned,front,False,3.0,1,31.0,3100.0
Dodge,automatic,white,118400,2010,gasoline,gasoline,2.0,hatchback,False,owned,front,True,12.0,35,31.0,9350.0
Skoda,manual,grey,161000,2015,diesel,diesel,1.6,universal,False,owned,front,False,12.0,12,31.0,17500.0
BMW,automatic,black,250000,2007,gasoline,gasoline,4.8,sedan,False,owned,rear,True,12.0,29,31.0,9999.0
Kia,manual,grey,380000,2002,gasoline,gasoline,1.3,hatchback,False,owned,front,True,12.0,25,31.0,1700.0
Chrysler,automatic,violet,370000,1999,gas,gasoline,3.2,sedan,False,owned,front,True,9.0,30,31.0,2600.0
Opel,automatic,blue,238000,2000,diesel,diesel,2.2,suv,False,owned,rear,True,9.0,133,31.0,5600.0
Fiat,manual,blue,350000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,True,5.0,85,31.0,1250.0
Volvo,automatic,grey,263746,2006,gasoline,gasoline,2.5,sedan,False,owned,front,True,12.0,41,31.0,7700.0
Skoda,manual,white,190000,2009,diesel,diesel,1.4,universal,False,owned,front,True,5.0,14,31.0,5500.0
Peugeot,manual,silver,184000,2009,diesel,diesel,1.6,universal,False,owned,front,False,12.0,18,31.0,7900.0
Ford,manual,blue,290000,2003,diesel,diesel,1.9,minivan,False,owned,front,False,3.0,3,31.0,6200.0
Ford,manual,green,300000,1997,diesel,diesel,1.8,universal,False,owned,front,True,4.0,2,5.0,1200.0
Skoda,automatic,black,261000,2005,diesel,diesel,1.9,sedan,False,owned,front,False,12.0,8,11.0,6800.0
Chrysler,manual,silver,444343,2003,diesel,diesel,2.5,minivan,False,owned,front,True,12.0,10,31.0,6656.0
Audi,automatic,other,186083,2001,gasoline,gasoline,1.8,hatchback,False,owned,front,False,12.0,3,21.0,5000.0
Ford,manual,silver,363000,1999,diesel,diesel,1.9,minivan,False,owned,front,False,5.0,14,31.0,3700.0
Citroen,manual,other,345000,2001,gasoline,gasoline,2.0,minivan,False,owned,front,True,1.0,1,20.0,4500.0
Renault,manual,blue,227000,1999,gasoline,gasoline,1.6,minivan,False,owned,front,False,5.0,2,31.0,1700.0
Audi,automatic,black,170700,2009,gasoline,gasoline,2.0,suv,False,owned,all,True,7.0,6,31.0,12200.0
BMW,automatic,black,265000,2008,diesel,diesel,3.0,sedan,False,owned,rear,True,12.0,83,31.0,12900.0
Kia,manual,blue,74000,2014,gasoline,gasoline,1.6,universal,False,owned,front,False,2.0,1,31.0,11200.0
ГАЗ,manual,blue,260000,2000,gas,gasoline,2.4,sedan,False,owned,rear,True,6.0,2,31.0,650.0
Fiat,manual,black,370000,1997,gasoline,gasoline,1.4,hatchback,False,owned,front,True,6.0,1,25.0,1350.0
Citroen,automatic,silver,299000,2002,diesel,diesel,2.0,universal,False,owned,front,False,5.0,15,31.0,3000.0
Chery,manual,black,90000,2008,gasoline,gasoline,1.8,hatchback,False,owned,front,False,4.0,2,6.0,4000.0
Opel,manual,blue,280000,2007,diesel,diesel,1.9,universal,False,owned,front,False,12.0,11,25.0,6000.0
Great Wall,manual,silver,200000,2008,gasoline,gasoline,2.4,suv,False,owned,front,False,8.0,2,31.0,4100.0
Toyota,manual,white,280,1998,gasoline,gasoline,2.2,sedan,False,owned,front,True,12.0,50,31.0,2700.0
Jeep,automatic,silver,125000,2010,gasoline,gasoline,3.7,suv,False,owned,all,False,7.0,27,31.0,12300.0
Volkswagen,manual,blue,202000,2005,diesel,diesel,1.9,sedan,False,owned,front,False,12.0,10,31.0,6100.0
Volvo,automatic,other,152000,2011,gasoline,gasoline,2.5,sedan,False,owned,front,True,8.0,5,31.0,14500.0
Chrysler,automatic,other,245000,2004,gasoline,gasoline,3.5,minivan,False,owned,all,True,6.0,5,31.0,8000.0
Renault,automatic,other,250000,2002,diesel,diesel,3.0,hatchback,False,owned,front,True,9.0,18,31.0,3999.0
Opel,manual,blue,151000,2007,gasoline,gasoline,1.6,minivan,False,owned,front,False,12.0,1,31.0,6734.33
BMW,manual,black,183000,2009,gasoline,gasoline,1.6,hatchback,False,owned,rear,True,6.0,1,31.0,7300.0
Volkswagen,automatic,silver,246672,2002,diesel,diesel,1.9,hatchback,False,owned,front,True,12.0,14,17.0,5250.0
Toyota,automatic,black,111206,2011,gasoline,gasoline,3.5,minivan,False,owned,front,False,9.0,3,12.0,19850.0
Renault,manual,green,400000,1997,gas,gasoline,2.0,hatchback,False,owned,front,False,6.0,6,31.0,1400.0
Peugeot,manual,silver,150000,1997,gasoline,gasoline,1.8,universal,False,owned,front,False,5.0,11,31.0,2999.0
Hyundai,manual,silver,240333,2007,diesel,diesel,2.2,suv,False,owned,all,False,3.0,1,4.0,8200.0
Renault,manual,grey,170000,2015,diesel,diesel,1.5,minivan,False,owned,front,False,12.0,2,6.0,10850.0
ВАЗ,manual,silver,25810,2010,gasoline,gasoline,1.6,sedan,False,owned,rear,False,12.0,1,4.0,3700.0
Ford,manual,silver,170000,2012,gasoline,gasoline,1.6,sedan,False,owned,front,False,8.0,12,31.0,8250.0
Jeep,automatic,silver,135185,2011,gasoline,gasoline,2.0,suv,False,owned,front,False,9.0,70,31.0,10500.0
Opel,manual,black,400000,2000,diesel,diesel,2.0,minivan,False,owned,front,False,8.0,2,31.0,4350.0
Mercedes-Benz,automatic,black,200800,2016,diesel,diesel,2.2,sedan,False,owned,rear,True,7.0,36,31.0,27733.0
Cadillac,automatic,silver,70000,2014,hybrid-petrol,gasoline,1.4,coupe,False,owned,front,True,6.0,65,31.0,25750.0
Fiat,manual,red,260000,1998,gasoline,gasoline,1.6,universal,False,emergency,front,False,2.0,2,2.0,1.0
Honda,automatic,silver,189000,2009,hybrid-petrol,gasoline,1.3,sedan,False,owned,front,False,12.0,8,21.0,5900.0
Ford,manual,silver,345000,2005,gasoline,gasoline,1.6,universal,False,owned,front,False,3.0,3,31.0,4150.0
Nissan,automatic,silver,427173,2002,gasoline,gasoline,2.5,sedan,False,owned,front,True,6.0,44,31.0,2000.0
Renault,manual,blue,200000,1999,gasoline,gasoline,1.6,minivan,False,owned,front,False,1.0,1,2.0,2150.0
BMW,automatic,black,305,2002,gasoline,gasoline,2.5,sedan,False,owned,rear,True,4.0,5,11.0,6500.0
Dodge,automatic,green,360000,2000,gasoline,gasoline,2.4,minivan,False,owned,front,False,6.0,1,31.0,2500.0
Jeep,automatic,black,290000,2006,diesel,diesel,3.0,suv,False,owned,all,False,5.0,3,31.0,9900.0
Chevrolet,automatic,blue,167000,2000,gasoline,gasoline,2.5,suv,False,owned,all,True,10.0,31,31.0,3200.0
Mercedes-Benz,manual,black,500000,2002,diesel,diesel,2.2,hatchback,False,owned,front,False,6.0,1,30.0,3650.0
Daewoo,manual,blue,350000,1997,gasoline,gasoline,2.0,sedan,False,owned,front,False,4.0,2,11.0,663.95
Volkswagen,manual,green,300000,1998,gasoline,gasoline,1.8,universal,False,owned,front,True,10.0,22,31.0,3000.0
Citroen,automatic,grey,165000,2009,diesel,diesel,1.6,minivan,False,owned,front,False,9.0,3,31.0,8500.0
Honda,automatic,other,119000,2008,gasoline,gasoline,1.8,hatchback,False,owned,front,False,12.0,5,15.0,7450.0
Skoda,automatic,black,0,2019,gasoline,gasoline,2.0,sedan,True,new,front,True,12.0,1,0.0,33577.73
BMW,automatic,grey,343,2004,diesel,diesel,3.0,suv,False,owned,all,False,12.0,10,11.0,13500.0
Honda,automatic,blue,185000,2005,gasoline,gasoline,3.5,minivan,False,owned,front,False,2.0,2,31.0,14000.0
Daewoo,manual,silver,230000,2004,gasoline,gasoline,1.6,sedan,False,owned,front,False,4.0,1,31.0,4200.0
Fiat,manual,silver,300000,2005,gasoline,gasoline,1.6,minivan,False,owned,front,False,12.0,5,20.0,3400.0
Chrysler,automatic,brown,310000,2006,gasoline,gasoline,3.5,minivan,False,owned,front,True,8.0,39,31.0,7300.0
Renault,manual,white,346000,2006,diesel,diesel,1.5,sedan,False,owned,front,False,9.0,11,31.0,3999.0
Renault,manual,white,144000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,8.0,16,31.0,6500.0
Mercedes-Benz,automatic,white,150000,2012,gasoline,gasoline,1.8,sedan,False,owned,rear,False,12.0,11,25.0,16900.0
Mercedes-Benz,automatic,other,300000,2007,gasoline,gasoline,3.5,sedan,False,owned,rear,True,10.0,42,31.0,11500.0
Renault,manual,blue,657489,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,20,31.0,1300.0
Ford,automatic,black,43000,2014,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7.0,42,31.0,8999.0
Skoda,automatic,grey,140000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,False,4.0,4,31.0,8000.0
BMW,automatic,black,183000,2016,diesel,diesel,2.0,universal,False,owned,rear,False,12.0,4,24.0,15990.0
Toyota,manual,other,237000,2005,diesel,diesel,2.0,suv,False,owned,all,False,7.0,6,31.0,7700.0
Ford,automatic,other,29000,2016,gasoline,gasoline,1.5,suv,False,owned,all,True,12.0,16,31.0,14950.0
Volkswagen,manual,blue,298756,2005,gasoline,gasoline,1.6,universal,False,owned,front,False,8.0,6,31.0,4600.0
Honda,automatic,silver,196000,2009,hybrid-petrol,gasoline,1.3,sedan,False,owned,front,False,8.0,27,31.0,7900.0
Citroen,manual,grey,246706,2001,gasoline,gasoline,1.8,hatchback,False,owned,front,False,12.0,12,31.0,3199.0
Volkswagen,manual,silver,72000,2015,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5.0,21,31.0,13400.0
Peugeot,manual,white,320000,2005,diesel,diesel,2.0,sedan,False,owned,front,False,3.0,3,31.0,4600.0
Volkswagen,manual,silver,160000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,7.0,33,31.0,6500.0
Chevrolet,automatic,silver,95000,2014,gasoline,gasoline,1.4,sedan,False,owned,front,False,6.0,31,31.0,8500.0
Renault,manual,silver,350000,1997,gasoline,gasoline,1.6,sedan,False,owned,front,True,6.0,8,22.0,1300.0
Chevrolet,automatic,white,40500,2016,gasoline,gasoline,1.4,sedan,False,owned,front,True,12.0,18,31.0,11050.0
Fiat,manual,white,130314,2011,gasoline,gasoline,1.2,hatchback,False,owned,front,True,12.0,12,17.0,3499.0
Peugeot,manual,silver,106000,2016,diesel,diesel,1.6,minivan,False,owned,front,False,12.0,3,31.0,13950.0
Chevrolet,automatic,black,138500,2015,gasoline,gasoline,1.4,sedan,False,owned,front,False,12.0,2,4.0,10000.0
Renault,manual,red,250000,2000,gasoline,gasoline,1.6,liftback,False,owned,front,False,9.0,1,16.0,2400.0
Lancia,manual,black,200000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,43,31.0,8000.0
Nissan,manual,silver,250000,2002,diesel,diesel,2.2,hatchback,False,owned,front,False,6.0,29,31.0,3600.0
Ford,automatic,violet,287000,2000,gas,gasoline,4.0,suv,False,owned,all,True,6.0,6,31.0,5000.0
Daewoo,manual,black,65000,2011,gasoline,gasoline,0.8,hatchback,False,owned,front,False,2.0,2,31.0,2000.0
Jeep,automatic,grey,350000,2002,diesel,diesel,2.7,suv,False,owned,all,False,10.0,7,31.0,6900.0
BMW,automatic,black,145000,2008,gasoline,gasoline,3.0,suv,False,owned,all,False,8.0,2,31.0,10196.34
Nissan,automatic,silver,260000,2007,gasoline,gasoline,4.0,suv,False,owned,front,False,5.0,4,31.0,10400.0
Fiat,manual,silver,170000,1999,gasoline,gasoline,2.0,minibus,False,owned,front,True,12.0,9,31.0,5928.1
Suzuki,automatic,red,141622,2006,gasoline,gasoline,2.7,suv,False,owned,all,False,5.0,11,31.0,7825.1
Rover,manual,other,300000,2000,diesel,diesel,2.0,sedan,False,owned,front,False,6.0,1,18.0,3350.0
Ford,manual,black,290000,2011,gasoline,gasoline,1.6,sedan,False,owned,front,False,7.0,1,1.0,6700.0
Opel,manual,black,340000,1999,gasoline,gasoline,3.0,suv,False,owned,all,True,5.0,19,31.0,4000.0
Buick,automatic,red,93000,2015,gasoline,gasoline,1.4,suv,False,owned,front,False,12.0,2,27.0,12850.0
Audi,automatic,white,212500,2008,gasoline,gasoline,3.2,coupe,False,owned,all,False,12.0,2,31.0,12500.0
Nissan,manual,silver,105000,2007,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,2,31.0,6800.0
Acura,automatic,black,204387,2007,gasoline,gasoline,3.7,suv,False,owned,all,False,8.0,154,31.0,12800.0
Kia,manual,black,110000,2011,gasoline,gasoline,2.0,suv,False,owned,all,True,12.0,23,31.0,11850.0
LADA,manual,red,17000,2018,gasoline,gasoline,1.8,hatchback,False,owned,front,False,8.0,2,9.0,12850.0
Ford,manual,green,380000,1998,diesel,diesel,1.8,universal,False,owned,front,False,8.0,1,31.0,1350.0
Volvo,manual,blue,520000,2000,diesel,diesel,1.9,sedan,False,owned,front,True,9.0,1,1.0,3700.0
Volkswagen,automatic,black,180000,2011,gasoline,gasoline,2.0,sedan,False,owned,front,True,12.0,9,31.0,17500.0
Rover,automatic,blue,430000,2002,diesel,diesel,2.0,sedan,False,owned,front,False,6.0,18,31.0,4350.0
Kia,manual,black,103000,2013,gasoline,gasoline,1.6,hatchback,False,owned,front,False,12.0,4,9.0,10250.0
Opel,manual,blue,207010,2011,diesel,diesel,1.7,universal,False,owned,front,True,12.0,32,31.0,6990.0
Toyota,manual,other,100000,2008,diesel,diesel,1.4,hatchback,False,owned,front,False,4.0,1,31.0,6500.0
Audi,automatic,grey,210000,2011,diesel,diesel,3.0,sedan,False,owned,all,False,12.0,14,31.0,23000.0
Rover,manual,red,123456,1997,gasoline,gasoline,1.6,sedan,False,owned,front,True,5.0,12,25.0,850.0
ВАЗ,manual,blue,50000,2000,gas,gasoline,1.5,sedan,False,owned,front,False,5.0,1,31.0,948.5
Volkswagen,manual,black,187000,2010,gas,gasoline,1.4,minivan,False,owned,front,False,10.0,3,31.0,8800.0
Volkswagen,automatic,green,329379,2000,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,8,13.0,4500.0
Audi,manual,black,260000,2004,diesel,diesel,2.0,hatchback,False,owned,front,False,9.0,11,31.0,5550.0
Ford,manual,blue,340000,2000,diesel,diesel,1.9,minivan,False,owned,front,False,7.0,17,31.0,5300.0
Peugeot,manual,white,105000,2011,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8.0,2,7.0,7000.0
Subaru,manual,green,276807,1998,gasoline,gasoline,2.5,suv,False,owned,all,False,2.0,1,31.0,2750.0
Fiat,manual,silver,200000,2000,diesel,diesel,1.9,hatchback,False,owned,front,True,2.0,4,31.0,2500.0
Fiat,manual,green,181000,1999,gasoline,gasoline,1.2,universal,False,owned,front,False,9.0,12,24.0,1150.0
BMW,manual,black,333333,1998,gasoline,gasoline,2.5,sedan,False,owned,rear,False,12.0,1,31.0,6000.0
Ford,manual,other,248000,2002,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5.0,16,31.0,3300.0
Infiniti,automatic,silver,200000,2004,gasoline,gasoline,3.5,suv,False,owned,all,True,7.0,23,31.0,7500.0
Fiat,manual,red,135475,1997,diesel,diesel,1.9,hatchback,False,owned,front,True,9.0,12,21.0,800.0
Mazda,automatic,grey,230000,2006,gasoline,gasoline,2.3,minivan,False,owned,front,True,9.0,54,31.0,5600.0
Toyota,automatic,white,173000,2014,hybrid-petrol,gasoline,1.5,hatchback,False,owned,front,False,12.0,11,13.0,12850.0
BMW,automatic,black,170000,2009,gasoline,gasoline,3.5,suv,False,owned,all,True,6.0,10,31.0,21500.0
Ford,manual,black,320000,2006,gasoline,gasoline,2.0,minivan,False,owned,front,True,12.0,25,31.0,7500.0
Mercedes-Benz,automatic,silver,210000,1999,gasoline,gasoline,3.2,sedan,False,owned,rear,True,12.0,4,31.0,4500.0
Audi,automatic,black,235000,2012,diesel,diesel,2.0,sedan,False,owned,front,False,12.0,2,31.0,14000.0
Peugeot,automatic,silver,90000,2009,gasoline,gasoline,1.6,hatchback,False,owned,front,False,7.0,1,7.0,5499.0
Citroen,manual,silver,200000,2005,gasoline,gasoline,1.4,minivan,False,owned,front,False,8.0,2,22.0,3650.0
Renault,manual,blue,161000,1999,gas,gasoline,1.6,hatchback,False,owned,front,True,2.0,8,31.0,2750.0
Volkswagen,automatic,black,245000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,7.0,29,31.0,7550.0
Mitsubishi,manual,grey,86000,2013,diesel,diesel,2.5,suv,False,owned,all,True,5.0,38,31.0,20000.0
SsangYong,manual,grey,180000,2010,diesel,diesel,2.0,suv,False,owned,all,False,4.0,1,31.0,8999.0
Seat,manual,blue,265000,1998,gasoline,gasoline,1.0,hatchback,False,owned,front,False,10.0,5,31.0,1850.0
Audi,automatic,brown,162000,2010,gasoline,gasoline,4.2,sedan,False,owned,all,False,9.0,6,31.0,16700.0
Mitsubishi,automatic,red,482803,2000,gasoline,gasoline,2.4,sedan,False,owned,front,True,8.0,2,31.0,2600.0
Suzuki,manual,silver,260000,2006,diesel,diesel,1.9,suv,False,owned,all,True,12.0,2,31.0,7500.0
Toyota,automatic,silver,327000,2002,gasoline,gasoline,2.0,suv,False,owned,all,True,4.0,13,31.0,6300.0
Kia,automatic,brown,159100,2010,gasoline,gasoline,2.0,suv,False,owned,all,True,12.0,1,4.0,13150.0
Audi,automatic,black,430000,1997,gas,gasoline,2.8,sedan,False,owned,all,True,6.0,1,28.0,2850.0
Chevrolet,manual,other,183000,2007,gasoline,gasoline,1.6,sedan,False,owned,front,False,9.0,3,31.0,4000.0
Saab,manual,grey,285000,2006,diesel,diesel,1.9,universal,False,owned,front,False,12.0,14,31.0,7400.0
Ford,manual,silver,320000,1999,gas,gasoline,2.3,minivan,False,owned,front,False,7.0,7,9.0,3970.0
Audi,automatic,black,330000,2008,diesel,diesel,4.2,sedan,False,owned,all,False,12.0,1,31.0,15500.0
Kia,manual,grey,237000,2003,diesel,diesel,2.0,universal,False,owned,front,False,5.0,54,31.0,3950.0
Ford,automatic,grey,140000,2011,diesel,diesel,2.0,minivan,False,owned,front,False,12.0,1,31.0,10555.0
Mazda,manual,silver,430000,1997,gasoline,gasoline,1.5,hatchback,False,owned,front,True,12.0,107,31.0,1350.0
BMW,automatic,blue,332000,1997,gasoline,gasoline,3.5,sedan,False,owned,rear,True,6.0,12,31.0,4600.0
BMW,automatic,black,117000,2011,diesel,diesel,2.0,suv,False,owned,all,False,12.0,7,31.0,10550.0
BMW,manual,blue,245647,2006,gasoline,gasoline,2.0,suv,False,owned,all,False,3.0,1,31.0,9250.0
Peugeot,automatic,blue,150000,2007,gasoline,gasoline,1.6,hatchback,False,owned,front,False,4.0,3,31.0,6200.0
Opel,manual,black,70000,2012,gasoline,gasoline,1.4,hatchback,False,owned,front,True,7.0,1,27.0,9000.0
Toyota,automatic,white,243000,2003,gasoline,gasoline,1.8,sedan,False,owned,front,False,11.0,53,31.0,3500.0
Mitsubishi,manual,silver,285000,1997,diesel,diesel,1.9,hatchback,False,owned,front,False,12.0,8,10.0,2250.0
Honda,manual,black,210000,2007,gas,gasoline,1.4,hatchback,False,owned,front,False,5.0,9,31.0,5999.0
Kia,manual,blue,142000,2012,gasoline,gasoline,2.0,suv,False,owned,front,False,12.0,59,31.0,12300.0
Opel,automatic,black,200000,2002,diesel,diesel,2.5,sedan,False,owned,rear,True,12.0,7,31.0,3500.0
Kia,manual,blue,69000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,13,20.0,9600.0
Audi,manual,silver,423600,2003,diesel,diesel,2.5,universal,False,owned,front,True,12.0,41,31.0,5899.0
Citroen,manual,black,250000,2008,hybrid-petrol,gasoline,2.0,minivan,False,owned,front,False,8.0,7,31.0,10000.0
BMW,manual,green,470000,2000,diesel,diesel,2.5,universal,False,owned,rear,False,12.0,9,31.0,4290.0
Opel,manual,brown,250000,2007,diesel,diesel,2.0,suv,False,owned,all,True,7.0,30,31.0,9000.0
Renault,manual,silver,207000,2004,diesel,diesel,1.9,minivan,False,owned,front,False,7.0,3,31.0,5500.0
Renault,manual,green,359999,1997,gasoline,gasoline,2.0,hatchback,False,owned,front,False,5.0,2,31.0,1300.0
Opel,manual,silver,240000,2006,diesel,diesel,1.3,universal,False,owned,front,True,1.0,2,31.0,4500.0
Hyundai,manual,other,35000,2015,gasoline,gasoline,1.6,sedan,False,owned,front,False,1.0,2,31.0,10000.0
Opel,manual,silver,285000,2001,gasoline,gasoline,2.2,sedan,False,owned,rear,False,8.0,2,2.0,2200.0
Ford,manual,silver,380000,1999,diesel,diesel,1.8,universal,False,owned,front,False,11.0,1,17.0,1230.0
BMW,automatic,blue,380000,1997,gas,gasoline,2.8,sedan,False,owned,rear,False,8.0,3,7.0,2800.0
Mazda,manual,silver,155000,2009,gasoline,gasoline,1.8,sedan,False,owned,front,False,10.0,11,31.0,8000.0
Volvo,automatic,black,200000,2006,gasoline,gasoline,2.5,suv,False,owned,all,False,6.0,1,31.0,8800.0
Mazda,automatic,black,305775,2000,gas,gasoline,2.5,sedan,False,owned,front,True,4.0,9,31.0,3000.0
Mercedes-Benz,automatic,grey,328000,2007,diesel,diesel,3.0,sedan,False,owned,rear,False,1.0,9,31.0,13000.0
Mercedes-Benz,automatic,violet,164000,2015,diesel,diesel,2.2,minivan,False,owned,all,True,12.0,1,31.0,42777.0
Volkswagen,manual,violet,175000,2010,gasoline,gasoline,1.2,minivan,False,owned,front,False,6.0,29,31.0,9900.0
Audi,automatic,black,324300,2009,diesel,diesel,2.0,universal,False,owned,front,True,12.0,74,31.0,10999.0
Volkswagen,automatic,white,127000,2010,diesel,diesel,1.6,universal,False,owned,front,False,12.0,47,31.0,8500.0
BMW,automatic,white,250000,2010,gasoline,gasoline,4.4,sedan,False,owned,all,False,7.0,13,31.0,10500.0
Skoda,manual,white,100000,2010,gasoline,gasoline,1.2,universal,False,owned,front,False,2.0,1,31.0,7350.85
Suzuki,automatic,blue,227000,2001,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,10,31.0,3800.0
BMW,automatic,silver,280000,2001,gasoline,gasoline,4.0,sedan,False,owned,rear,True,12.0,1,19.0,5600.0
Opel,automatic,black,123456,2008,gasoline,gasoline,1.8,sedan,False,owned,front,True,9.0,32,31.0,5200.0
Volkswagen,automatic,white,48200,2014,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,29,31.0,17300.0
Opel,manual,white,180500,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,6,31.0,7250.0
Audi,automatic,black,160000,1998,gasoline,gasoline,2.4,sedan,False,owned,front,False,11.0,2,31.0,3470.0
Opel,manual,black,148000,2015,diesel,diesel,1.6,minivan,False,owned,front,False,12.0,13,31.0,12490.0
Skoda,automatic,blue,0,2019,diesel,diesel,2.0,suv,True,new,all,True,12.0,12,26.0,35565.78
Mercedes-Benz,automatic,white,207000,2015,diesel,diesel,2.1,sedan,False,owned,rear,False,12.0,26,31.0,18800.0
Hyundai,automatic,black,151000,2014,diesel,diesel,2.2,suv,False,owned,all,False,12.0,7,31.0,19300.0
BMW,manual,grey,402000,2000,gasoline,gasoline,1.9,sedan,False,owned,rear,True,8.0,12,14.0,3999.0
Chevrolet,automatic,grey,79937,2012,gasoline,gasoline,2.4,suv,False,owned,front,True,12.0,1,3.0,13499.0
Opel,manual,green,800000,1997,diesel,diesel,2.5,sedan,False,owned,rear,True,6.0,29,31.0,2000.0
Audi,automatic,other,320000,2000,gasoline,gasoline,2.4,universal,False,owned,front,True,12.0,4,31.0,4750.0
