manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Opel,manual,black,326000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8,1,2,2300.0
Chevrolet,automatic,silver,170000,2011,gasoline,gasoline,1.4,sedan,False,owned,front,False,5,1,79,5800.0
Daewoo,manual,red,360000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,False,9,2,89,2000.0
Renault,manual,grey,214000,2011,diesel,diesel,1.5,minivan,False,owned,front,False,7,8,21,7700.0
Rover,manual,red,235000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,True,14,8,13,1400.0
Nissan,manual,red,260000,2000,diesel,diesel,2.0,universal,False,owned,front,True,8,14,30,4150.0
Audi,automatic,grey,245000,2007,gasoline,gasoline,2.8,sedan,False,owned,front,False,8,2,81,7400.0
Dodge,automatic,silver,292000,2007,gasoline,gasoline,3.3,minivan,False,owned,front,True,17,1,11,6450.0
Renault,manual,grey,196000,2013,diesel,diesel,1.5,universal,False,owned,front,False,5,7,233,9700.0
Mercedes-Benz,manual,other,400000,1997,gasoline,gasoline,2.8,sedan,False,owned,rear,True,6,1,69,2600.0
Saab,manual,blue,345000,2003,diesel,diesel,2.2,sedan,False,owned,front,True,6,16,116,4000.0
Renault,manual,green,400000,2001,diesel,diesel,1.9,hatchback,False,owned,front,False,6,20,87,3600.0
Nissan,automatic,red,140000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7,42,94,6000.0
Hyundai,automatic,silver,256000,2004,diesel,diesel,2.5,minibus,False,owned,rear,False,8,9,37,5900.0
Mazda,automatic,red,237000,2006,gasoline,gasoline,2.3,suv,False,owned,front,False,11,3,3,6100.0
Kia,automatic,silver,0,2019,gasoline,gasoline,1.6,sedan,False,new,front,True,5,191,430,13987.95
Volkswagen,manual,blue,255555,2001,diesel,diesel,2.5,minibus,False,owned,front,False,7,18,527,10500.0
Hyundai,automatic,other,230000,1999,gasoline,gasoline,1.8,sedan,False,owned,front,True,8,6,97,1800.0
Toyota,automatic,black,24000,2018,gasoline,gasoline,2.0,sedan,False,owned,front,False,8,31,63,25000.0
Ford,automatic,silver,193121,2000,gasoline,gasoline,2.0,hatchback,False,owned,front,False,6,12,99,2700.0
Peugeot,manual,white,400000,1997,diesel,diesel,1.9,universal,False,owned,front,True,16,9,79,1999.0
Kia,manual,grey,135000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,False,1,1,80,5200.0
Citroen,manual,blue,200000,2001,gasoline,gasoline,2.0,hatchback,False,owned,front,False,8,8,24,3500.0
Volkswagen,automatic,black,402000,2006,diesel,diesel,3.0,suv,False,owned,all,False,9,12,133,9700.0
Hyundai,automatic,other,138000,2011,gasoline,gasoline,2.0,sedan,False,owned,front,True,23,12,23,11700.0
Skoda,manual,blue,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,1,2,14746.28
Volkswagen,manual,black,416000,1997,gasoline,gasoline,1.8,sedan,False,owned,front,False,16,2,37,3800.0
Opel,manual,white,410000,2010,diesel,diesel,2.0,van,False,owned,front,False,4,2,97,7700.0
Mitsubishi,manual,blue,281478,2001,gasoline,gasoline,1.3,minivan,False,owned,front,False,6,1,36,1422.74
Renault,automatic,white,143500,2011,gasoline,gasoline,2.5,sedan,False,owned,front,False,12,1,43,10300.0
Toyota,manual,silver,393000,1999,diesel,diesel,3.0,suv,False,owned,all,True,6,2,83,9999.0
BMW,manual,blue,235000,2002,gasoline,gasoline,2.0,sedan,False,owned,rear,False,6,2,57,5000.0
Nissan,manual,blue,350000,1998,diesel,diesel,2.0,universal,False,owned,front,False,4,2,139,806.22
Nissan,manual,silver,95000,1998,gasoline,gasoline,1.6,sedan,False,owned,front,False,7,2,134,4979.6
Volkswagen,manual,brown,112000,2011,gasoline,gasoline,1.4,sedan,False,owned,front,False,3,1,62,9890.0
Chrysler,manual,blue,287235,1997,gasoline,gasoline,2.4,minivan,False,owned,front,True,7,2,3,2600.0
Mercedes-Benz,automatic,grey,220000,2008,gasoline,gasoline,2.5,sedan,False,owned,rear,True,13,8,192,10500.0
Rover,manual,other,345669,1998,diesel,diesel,2.0,sedan,False,owned,front,False,13,1,1,900.0
Peugeot,manual,other,365000,1997,gasoline,gasoline,2.0,minivan,False,owned,front,False,3,1,59,4500.0
Audi,manual,silver,320000,2003,diesel,diesel,2.5,sedan,False,owned,front,True,9,1,27,5600.0
Buick,automatic,other,150000,2002,gasoline,gasoline,3.4,suv,False,owned,all,True,8,304,329,5300.0
Renault,manual,black,46000,2017,diesel,diesel,1.5,suv,False,emergency,all,False,7,1,2,6950.0
Mitsubishi,automatic,green,240000,2004,gasoline,gasoline,2.4,suv,False,owned,all,True,6,6,57,4100.0
Daewoo,manual,silver,100000,2010,gasoline,gasoline,0.8,hatchback,False,owned,front,False,5,127,209,3000.0
Dodge,automatic,blue,297729,2002,gasoline,gasoline,3.3,universal,False,owned,front,False,5,4,278,3655.0
Volkswagen,manual,silver,204000,2010,diesel,diesel,1.9,minivan,False,owned,front,False,4,20,74,9500.0
Ford,manual,black,290000,2011,gasoline,gasoline,1.6,sedan,False,owned,front,False,7,1,1,6700.0
Chery,automatic,red,18000,2018,gasoline,gasoline,2.0,suv,False,owned,front,True,10,10,62,15650.19
Volkswagen,automatic,silver,240000,2006,gasoline,gasoline,2.0,sedan,False,owned,front,False,21,51,102,7555.0
Fiat,manual,yellow,272000,2003,diesel,diesel,1.9,hatchback,False,owned,front,False,6,19,97,2700.0
Chrysler,manual,blue,271300,2001,gas,gasoline,2.4,minivan,False,owned,front,False,5,1,68,5200.0
BMW,manual,grey,270000,2001,diesel,diesel,2.0,universal,False,owned,rear,False,14,11,22,4400.0
Mercedes-Benz,automatic,other,140000,2009,gasoline,gasoline,5.0,coupe,False,owned,rear,False,5,131,226,16000.0
Peugeot,manual,grey,135000,2014,diesel,diesel,1.6,minivan,False,owned,front,False,7,1,18,13700.0
Subaru,automatic,white,176000,2011,gasoline,gasoline,2.0,universal,False,owned,all,False,6,1,71,11100.0
Mini,automatic,white,85000,2012,gasoline,gasoline,1.6,coupe,False,owned,rear,False,11,11,99,12500.0
Mitsubishi,manual,grey,251000,2008,diesel,diesel,2.2,suv,False,owned,all,True,11,2,10,10500.0
Kia,manual,blue,150000,2014,diesel,diesel,1.6,universal,False,owned,front,True,4,4,91,12700.0
Opel,manual,blue,360000,1999,gasoline,gasoline,1.8,sedan,False,owned,front,True,4,6,140,3100.0
Toyota,manual,silver,180,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,4,4,8000.0
Mazda,manual,grey,200000,2011,diesel,diesel,1.6,minivan,False,owned,front,False,4,1,65,9999.0
Lancia,manual,blue,331000,1998,gasoline,gasoline,2.0,sedan,False,owned,front,False,10,27,61,1100.0
Peugeot,automatic,white,82000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6,2,32,5650.0
Honda,automatic,white,175000,2010,hybrid-petrol,gasoline,1.4,sedan,False,owned,front,False,10,4,22,6700.0
Mazda,automatic,silver,284619,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,17,23,63,4995.0
Alfa Romeo,manual,silver,300000,2001,gasoline,gasoline,2.0,universal,False,owned,front,True,8,13,232,2900.0
Mercedes-Benz,automatic,black,230000,2000,gasoline,gasoline,1.6,hatchback,False,owned,front,True,5,12,44,3500.0
Opel,manual,grey,519263,1999,diesel,diesel,2.0,universal,False,owned,rear,True,9,2,12,1800.0
Toyota,automatic,other,357536,2007,gasoline,gasoline,3.5,sedan,False,owned,front,False,8,164,222,9200.0
Audi,automatic,white,364000,1998,diesel,diesel,2.5,sedan,False,owned,front,True,10,18,120,4100.0
Toyota,automatic,grey,240000,2007,gasoline,gasoline,3.5,sedan,False,owned,front,False,8,4,220,9300.0
Renault,manual,silver,33385,2018,gasoline,gasoline,1.6,sedan,False,owned,front,False,14,3,90,8800.0
Fiat,manual,other,11,1999,diesel,diesel,1.9,sedan,False,owned,front,False,9,1,32,574.29
Citroen,manual,blue,270000,2003,gasoline,gasoline,1.1,hatchback,False,owned,front,False,4,11,78,1700.0
Mazda,automatic,grey,119000,2014,gasoline,gasoline,2.5,sedan,False,owned,front,True,28,11,18,15800.0
Audi,automatic,grey,285000,2007,diesel,diesel,2.0,universal,False,owned,front,False,7,2,41,7500.0
BMW,automatic,red,272000,1999,gasoline,gasoline,2.0,sedan,False,owned,rear,False,7,5,35,4400.0
Mazda,manual,silver,100000,2005,gasoline,gasoline,2.0,universal,False,owned,front,False,11,4,81,3500.0
Kia,manual,silver,233000,1997,gasoline,gasoline,2.0,sedan,False,emergency,front,True,11,4,9,555.0
Hyundai,automatic,silver,180000,2008,gasoline,gasoline,1.6,sedan,False,owned,front,True,12,99,229,5999.0
Toyota,manual,white,300000,2004,diesel,diesel,2.0,minivan,False,owned,front,True,5,2,145,6499.0
Land Rover,automatic,blue,321869,2003,gasoline,gasoline,2.5,suv,False,owned,all,False,6,3,78,8300.0
Ford,manual,blue,250000,1997,gasoline,gasoline,1.5,hatchback,False,emergency,rear,False,3,24,34,500.0
Volkswagen,manual,grey,236000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6,42,85,5250.0
Toyota,automatic,black,140000,2007,gasoline,gasoline,2.0,suv,False,owned,all,False,19,2,180,10900.0
Infiniti,automatic,black,110800,2010,gasoline,gasoline,3.7,suv,False,owned,all,False,6,1,29,18700.0
Mazda,manual,blue,250000,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,False,11,2,42,990.0
BMW,manual,blue,182000,2015,diesel,diesel,1.5,hatchback,False,owned,front,False,13,1,2,13600.0
Volkswagen,automatic,black,245000,2014,diesel,diesel,2.0,minibus,False,owned,front,False,5,32,339,24700.0
Citroen,manual,other,380000,2001,diesel,diesel,2.2,liftback,False,owned,front,False,2,6,83,4000.0
Seat,manual,black,166000,2009,diesel,diesel,1.4,hatchback,False,owned,front,False,4,39,89,5500.0
Opel,manual,white,330000,2003,diesel,diesel,2.0,minivan,False,owned,front,True,5,6,57,4200.0
BMW,automatic,silver,380435,2004,diesel,diesel,3.0,sedan,False,owned,rear,True,7,18,28,9000.0
Mitsubishi,manual,blue,390000,1998,diesel,diesel,1.9,hatchback,False,owned,front,True,10,19,64,1600.0
Skoda,manual,black,89000,2015,diesel,diesel,1.6,hatchback,False,owned,front,False,19,40,88,11850.0
Kia,manual,black,44000,2015,gasoline,gasoline,1.6,universal,False,owned,front,True,5,2,55,12000.0
Opel,manual,silver,126000,2007,gasoline,gasoline,1.6,hatchback,False,owned,front,True,9,19,43,5450.0
Ford,manual,black,440000,1998,gasoline,gasoline,1.8,universal,False,owned,front,False,5,4,9,370.0
Opel,manual,silver,151000,2015,diesel,diesel,1.6,minivan,False,owned,front,False,6,2,18,12700.0
Volkswagen,manual,grey,250000,2002,diesel,diesel,1.9,minivan,False,owned,front,False,6,8,31,6000.0
Opel,manual,white,480000,2000,gasoline,gasoline,1.6,universal,False,owned,front,False,11,58,87,2500.0
Mercedes-Benz,manual,green,216000,2015,diesel,diesel,1.6,minibus,False,owned,front,True,5,13,190,19950.0
Chrysler,manual,brown,11,1998,gasoline,gasoline,2.4,minivan,False,owned,front,False,9,1,32,806.7
Ford,automatic,silver,320000,2005,hybrid-petrol,gasoline,2.3,suv,False,owned,all,False,1,18,139,5100.0
Citroen,automatic,black,152000,2011,diesel,diesel,1.6,universal,False,owned,front,False,5,7,17,10050.0
Mitsubishi,manual,silver,250000,1999,gasoline,gasoline,1.3,hatchback,False,owned,front,False,11,19,21,2150.0
Kia,manual,blue,181000,2007,gasoline,gasoline,1.4,hatchback,False,owned,front,True,15,77,129,5600.0
Hyundai,manual,black,125000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,5,9,83,9400.0
Renault,manual,green,320000,1999,gasoline,gasoline,1.4,hatchback,False,owned,front,False,11,2,102,1600.0
Opel,manual,silver,450000,1999,diesel,diesel,2.5,sedan,False,owned,rear,False,19,2,153,3700.0
Ford,manual,silver,190000,2006,gasoline,gasoline,2.0,minivan,False,owned,front,False,3,4,143,6300.0
Renault,manual,blue,227890,2004,gasoline,gasoline,1.4,sedan,False,owned,front,False,11,8,57,3740.0
Volkswagen,automatic,red,281000,2002,diesel,diesel,1.9,minivan,False,owned,front,True,14,134,475,5900.0
Volkswagen,manual,blue,145000,2010,gasoline,gasoline,1.2,hatchback,False,owned,front,False,14,85,232,7000.0
Audi,manual,silver,257000,2004,diesel,diesel,2.0,liftback,False,owned,front,False,9,7,23,7200.0
Opel,manual,violet,308000,1997,gasoline,gasoline,2.0,universal,False,owned,rear,False,5,2,137,1850.0
Volkswagen,manual,silver,360000,2000,diesel,diesel,1.9,minivan,False,owned,front,False,9,1,63,6300.0
Toyota,automatic,red,176000,2007,gasoline,gasoline,2.4,sedan,False,owned,front,False,8,2,6,8700.0
Mazda,manual,other,165000,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,8,14,46,7850.0
Volkswagen,automatic,grey,152000,2010,gasoline,gasoline,2.0,sedan,False,owned,front,True,42,2,45,12500.0
Renault,manual,blue,300000,1999,diesel,diesel,2.2,hatchback,False,owned,front,True,4,2,8,1000.0
Renault,manual,blue,480000,1997,diesel,diesel,2.2,minivan,False,owned,front,True,10,73,130,2666.0
Volkswagen,manual,silver,160000,2009,gasoline,gasoline,1.4,universal,False,owned,front,False,13,52,76,8300.0
BMW,manual,green,410000,2003,diesel,diesel,2.0,sedan,False,owned,rear,False,6,12,63,4900.0
Citroen,automatic,silver,210000,2008,gas,gasoline,2.0,universal,False,owned,front,False,7,4,172,6900.0
Mitsubishi,manual,red,300000,1998,gasoline,gasoline,1.6,hatchback,False,emergency,front,False,1,19,112,700.0
Peugeot,manual,black,281000,2001,gasoline,gasoline,1.6,hatchback,False,owned,front,True,14,37,58,3800.0
Volvo,automatic,black,250000,2004,gasoline,gasoline,2.5,suv,False,owned,all,False,7,12,169,8900.0
Peugeot,manual,silver,300000,1998,diesel,diesel,2.1,universal,False,owned,front,True,5,41,204,2000.0
Nissan,manual,black,209000,2008,diesel,diesel,2.5,suv,False,owned,all,False,11,9,211,13500.0
Audi,automatic,black,188000,2004,gasoline,gasoline,3.0,sedan,False,owned,all,False,15,8,58,8500.0
Mitsubishi,manual,silver,290000,2008,diesel,diesel,2.5,pickup,False,owned,all,False,6,9,72,11000.0
BMW,automatic,white,161034,2012,diesel,diesel,3.0,suv,False,owned,all,True,18,3,7,21999.0
BMW,automatic,black,355000,2003,diesel,diesel,3.0,sedan,False,owned,rear,True,7,66,355,9200.0
Renault,manual,green,367564,1999,diesel,diesel,1.9,hatchback,False,owned,front,True,4,2,10,2400.0
Citroen,manual,grey,64000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,9,38,85,9800.0
Ford,automatic,black,256000,2003,diesel,diesel,1.9,minivan,False,owned,front,False,6,1,32,4000.0
Renault,manual,silver,305000,2003,diesel,diesel,1.9,hatchback,False,owned,front,True,11,2,11,3650.0
Peugeot,automatic,silver,405000,2002,diesel,diesel,2.2,sedan,False,owned,front,False,9,10,18,4250.0
Subaru,manual,red,518209,1999,gasoline,gasoline,2.5,universal,False,owned,all,True,9,1,58,3500.0
Kia,manual,green,300700,2000,gasoline,gasoline,2.0,minivan,False,owned,front,True,11,1,1,3550.0
Volkswagen,manual,grey,157000,2015,diesel,diesel,1.6,universal,False,owned,front,True,9,21,83,13500.0
Volkswagen,manual,silver,405000,1998,diesel,diesel,1.9,hatchback,False,owned,front,True,5,7,58,4900.0
Nissan,automatic,silver,330000,2004,gasoline,gasoline,2.0,universal,False,owned,front,False,9,1,78,5000.0
Audi,manual,red,350000,2000,diesel,diesel,1.9,universal,False,owned,front,False,17,1,11,4800.0
Ford,manual,blue,135000,2008,gasoline,gasoline,1.3,hatchback,False,owned,front,False,1,6,83,4300.0
Ford,manual,silver,280000,2007,gasoline,gasoline,1.8,sedan,False,owned,front,False,4,2,102,4500.0
Mitsubishi,manual,blue,257600,1997,gasoline,gasoline,2.0,sedan,False,owned,front,False,5,3,60,2134.12
УАЗ,manual,grey,187000,2014,gasoline,gasoline,2.7,suv,False,owned,all,False,5,4,90,7113.72
Mercedes-Benz,automatic,grey,300000,2003,diesel,diesel,2.2,universal,False,owned,rear,True,4,9,33,4700.0
Opel,manual,silver,291500,2000,gasoline,gasoline,1.8,minivan,False,owned,front,True,14,107,124,4350.0
Audi,automatic,black,300000,2001,diesel,diesel,2.5,universal,False,owned,all,False,4,2,144,6500.0
Opel,manual,black,351000,2007,diesel,diesel,1.7,universal,False,owned,front,True,8,1,11,6150.0
Toyota,automatic,silver,170000,2004,gasoline,gasoline,2.4,suv,False,owned,all,True,6,2,6,6700.0
Ford,manual,green,360000,1997,gasoline,gasoline,1.8,sedan,False,owned,front,False,12,1,21,1300.0
Peugeot,manual,white,376975,1997,diesel,diesel,2.8,van,False,owned,rear,True,10,23,74,3500.0
Mercedes-Benz,automatic,blue,450000,2001,diesel,diesel,2.2,sedan,False,owned,rear,False,12,14,134,3500.0
Porsche,automatic,black,250000,2005,gasoline,gasoline,4.5,suv,False,owned,all,False,6,2,119,8500.0
Nissan,manual,red,280000,2000,gasoline,gasoline,1.5,sedan,False,owned,front,False,7,1,29,2450.0
BMW,manual,black,398000,2001,diesel,diesel,2.5,sedan,False,owned,rear,False,19,3,33,6500.0
Citroen,manual,silver,271000,2003,gasoline,gasoline,1.8,hatchback,False,owned,front,False,7,52,167,4100.0
Renault,manual,white,154000,2014,diesel,diesel,1.5,minivan,False,owned,front,True,13,15,146,10500.0
Peugeot,manual,white,140000,2010,gasoline,gasoline,1.6,minivan,False,owned,front,False,5,2,158,9000.0
Citroen,manual,grey,229000,2007,gasoline,gasoline,1.6,hatchback,False,owned,front,False,9,4,38,4690.0
Opel,manual,other,235000,2007,gasoline,gasoline,1.8,sedan,False,owned,front,True,10,3,91,6700.0
Audi,automatic,red,116000,2010,gasoline,gasoline,1.8,coupe,False,owned,front,False,9,8,161,12000.0
BMW,automatic,other,164000,2010,diesel,diesel,3.0,sedan,False,owned,rear,False,14,1,29,19000.0
Citroen,manual,blue,300000,2002,gas,gasoline,1.8,universal,False,owned,front,True,10,31,52,3800.0
Chevrolet,automatic,white,151000,2013,gasoline,gasoline,1.4,sedan,False,owned,front,False,5,1,66,10000.0
BMW,automatic,white,60131,2017,gasoline,gasoline,1.5,suv,False,owned,front,True,17,15,22,26000.0
Audi,automatic,blue,185000,2004,gasoline,gasoline,1.8,sedan,False,owned,all,False,2,1,74,6900.0
Toyota,manual,silver,368000,2001,diesel,diesel,2.0,minivan,False,owned,front,False,7,9,21,5200.0
Nissan,automatic,silver,321869,2003,gasoline,gasoline,3.5,sedan,False,owned,front,True,5,2,87,6639.48
Peugeot,manual,grey,198000,2015,diesel,diesel,1.6,universal,False,owned,front,False,25,9,17,10650.0
Renault,manual,blue,250000,2000,gas,gasoline,2.0,suv,False,owned,all,True,18,66,178,4200.0
Mercedes-Benz,automatic,green,471000,1998,diesel,diesel,2.9,minibus,False,owned,rear,False,23,14,160,10200.0
Skoda,automatic,brown,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,15,10,26,35713.26
Mazda,manual,violet,240000,2007,gasoline,gasoline,1.8,sedan,False,owned,front,True,11,6,32,7900.0
Volkswagen,automatic,white,335000,2001,diesel,diesel,1.9,universal,False,owned,front,False,13,2,23,4800.0
Peugeot,manual,green,331940,2000,gasoline,gasoline,1.8,sedan,False,owned,front,False,19,1,13,3350.0
Mazda,manual,silver,350000,2002,gasoline,gasoline,2.0,suv,False,owned,all,True,12,1,11,4750.0
Alfa Romeo,manual,blue,250000,1998,gasoline,gasoline,2.0,sedan,False,owned,front,False,5,16,139,2500.0
Opel,manual,other,340000,2006,diesel,diesel,1.9,universal,False,owned,front,False,6,1,63,6500.0
Audi,automatic,other,317369,1997,gasoline,gasoline,1.8,sedan,False,owned,front,False,6,3,87,3200.0
Mercedes-Benz,automatic,silver,57000,2016,gasoline,gasoline,2.0,minibus,False,owned,rear,True,10,7,67,29900.0
Kia,manual,blue,142000,2012,gasoline,gasoline,2.0,suv,False,owned,front,False,14,59,72,12300.0
Kia,automatic,black,145000,2015,gasoline,gasoline,2.0,sedan,False,owned,front,True,5,1,81,14500.0
Mercedes-Benz,automatic,black,320000,2001,diesel,diesel,2.2,sedan,False,owned,rear,True,30,60,78,4850.0
Citroen,manual,grey,330000,2010,diesel,diesel,2.0,sedan,False,owned,front,False,4,4,87,9300.0
BMW,automatic,black,183000,2012,diesel,diesel,2.0,suv,False,owned,all,True,6,10,57,17000.0
Ford,manual,silver,290000,2001,diesel,diesel,1.8,hatchback,False,owned,front,False,15,47,215,2500.0
Renault,manual,white,207000,2009,diesel,diesel,1.5,universal,False,owned,front,False,9,1,4,6500.0
Fiat,manual,red,260000,1998,gasoline,gasoline,1.6,universal,False,emergency,front,False,2,2,2,1.0
Toyota,manual,yellow,106000,2003,gasoline,gasoline,1.8,minivan,False,owned,front,False,12,9,84,7100.0
Kia,manual,black,197000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,True,10,3,4,6700.0
Fiat,manual,green,200000,1997,gasoline,gasoline,1.1,hatchback,False,owned,front,False,4,1,35,1500.0
ГАЗ,manual,green,110000,1998,gas,gasoline,2.4,minibus,False,owned,rear,False,4,10,68,1000.0
Volkswagen,automatic,white,92000,2013,gasoline,gasoline,1.2,hatchback,False,owned,front,False,12,1,1,9500.0
Honda,manual,black,315000,1999,gasoline,gasoline,1.6,suv,False,owned,front,False,5,60,252,4200.0
Mitsubishi,manual,black,196984,2005,gasoline,gasoline,2.4,suv,False,owned,front,False,4,11,89,6150.0
Opel,manual,black,140000,2016,diesel,diesel,1.6,minivan,False,owned,front,True,17,33,55,13499.0
Nissan,manual,black,285000,2006,gasoline,gasoline,1.6,sedan,False,owned,front,False,6,5,19,5000.0
Renault,manual,red,114000,2017,gasoline,gasoline,1.2,minivan,False,owned,front,False,9,18,34,11380.08
Volvo,automatic,silver,430000,2003,diesel,diesel,2.4,sedan,False,owned,front,False,17,5,110,6300.0
Peugeot,manual,blue,205000,2001,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,1,23,3500.0
Mazda,automatic,other,200000,2004,gas,gasoline,3.0,minivan,False,owned,front,False,8,5,91,4650.0
Chrysler,manual,blue,314000,1998,gasoline,gasoline,2.0,sedan,False,owned,front,True,8,3,88,2300.0
Mazda,automatic,violet,138000,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,28,36,215,8700.0
Citroen,automatic,black,126000,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,True,8,3,66,6550.0
Ford,manual,silver,143000,2007,gasoline,gasoline,1.8,minivan,False,owned,front,False,9,1,38,5300.0
Porsche,automatic,grey,236000,2003,gasoline,gasoline,4.5,suv,False,owned,all,False,11,9,16,6900.0
Skoda,automatic,brown,190000,2014,diesel,diesel,2.0,universal,False,owned,front,True,18,5,6,14500.0
Honda,automatic,red,180000,2008,gasoline,gasoline,2.4,sedan,False,owned,front,True,8,1,33,9200.0
Skoda,automatic,grey,135000,2010,gasoline,gasoline,1.8,hatchback,False,owned,front,False,3,2,16,10600.0
Ford,automatic,brown,193121,2008,gasoline,gasoline,2.3,suv,False,owned,all,False,8,19,67,8500.0
Volkswagen,manual,grey,164000,2011,gasoline,gasoline,1.2,universal,False,owned,front,False,14,30,86,8200.0
Ford,manual,silver,150000,1999,gas,gasoline,2.3,minivan,False,owned,front,True,5,2,136,3130.04
Skoda,manual,white,165000,2008,diesel,diesel,1.4,universal,False,owned,front,True,10,23,59,5499.0
Toyota,manual,other,305207,1999,diesel,diesel,2.0,sedan,False,owned,front,False,5,1,10,3000.0
Kia,manual,red,100000,2000,gasoline,gasoline,1.6,sedan,False,owned,front,False,2,10,59,3000.0
Opel,manual,white,255000,2008,gas,gasoline,1.6,minivan,False,owned,front,False,11,3,69,6500.0
Volkswagen,manual,silver,300000,1998,diesel,diesel,1.9,sedan,False,owned,front,False,16,6,31,1700.0
Kia,manual,brown,135000,2014,gasoline,gasoline,2.4,suv,False,owned,all,False,6,15,122,15300.0
Nissan,manual,white,141000,2014,diesel,diesel,1.5,suv,False,owned,front,False,15,12,147,16100.0
Daewoo,manual,grey,170000,2008,gasoline,gasoline,1.5,sedan,False,owned,front,False,8,4,5,1350.0
Volkswagen,manual,grey,420000,2009,diesel,diesel,2.0,minibus,False,owned,front,True,25,17,25,20950.0
Hyundai,manual,red,141000,2006,gasoline,gasoline,2.0,suv,False,owned,all,False,15,5,34,8600.0
Volkswagen,automatic,silver,249000,2006,diesel,diesel,2.5,minivan,False,owned,front,True,18,1,1,11750.0
Audi,automatic,silver,192700,2010,diesel,diesel,3.0,sedan,False,owned,all,True,15,8,52,13850.0
Volkswagen,automatic,silver,185000,2006,diesel,diesel,2.5,suv,False,owned,all,True,12,19,46,12300.0
Nissan,manual,silver,340000,2002,diesel,diesel,2.2,sedan,False,owned,front,True,7,93,212,4500.0
Volkswagen,manual,brown,49300,2016,gasoline,gasoline,1.6,sedan,True,owned,front,False,8,7,6,9600.0
Skoda,automatic,blue,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,15,2,3,37763.92
Jaguar,automatic,black,167000,2004,gasoline,gasoline,4.2,sedan,False,owned,rear,False,35,252,640,11300.0
Renault,automatic,black,297000,2004,diesel,diesel,2.2,minivan,False,owned,front,False,14,2,155,8500.0
Volkswagen,manual,silver,7880,2019,gasoline,gasoline,1.4,suv,False,owned,front,False,5,1,35,19112.21
BMW,automatic,silver,347000,2003,diesel,diesel,3.0,suv,False,owned,all,False,6,23,161,8500.0
ВАЗ,manual,other,70000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,4,52,1600.0
Chevrolet,manual,red,180000,2006,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,2,132,3500.0
Audi,automatic,black,111000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,False,5,10,57,9000.0
Peugeot,automatic,black,327000,2005,diesel,diesel,2.7,sedan,False,owned,front,True,8,15,75,5600.0
Volkswagen,automatic,other,275000,2008,gasoline,gasoline,1.8,sedan,False,owned,front,True,11,4,90,6700.0
Renault,manual,black,310000,2010,diesel,diesel,1.5,universal,False,owned,front,False,10,1,15,7200.0
Skoda,manual,silver,458000,1999,diesel,diesel,1.9,universal,False,owned,front,False,4,5,77,3300.0
Volkswagen,manual,blue,265000,2007,diesel,diesel,2.0,minivan,False,owned,front,True,18,4,15,10499.0
Ford,manual,silver,285000,1998,gasoline,gasoline,2.3,minivan,False,owned,front,False,10,7,7,4500.0
Audi,manual,blue,480000,1997,gasoline,gasoline,2.8,sedan,False,owned,front,False,7,1,16,2850.0
Ford,manual,green,302756,2000,diesel,diesel,1.9,minivan,False,owned,front,False,23,1,65,6700.0
Opel,manual,white,260000,2006,diesel,diesel,1.3,universal,False,owned,front,True,8,16,20,3700.0
Volkswagen,manual,blue,364000,1999,gasoline,gasoline,1.8,minivan,False,owned,front,True,7,1,67,4200.0
Citroen,manual,black,170000,2009,gasoline,gasoline,1.6,hatchback,False,owned,front,False,10,4,6,3999.0
Opel,automatic,black,213200,2009,diesel,diesel,2.0,universal,False,owned,front,True,14,17,28,9484.95
BMW,automatic,silver,450000,2000,gasoline,gasoline,4.4,suv,False,owned,all,True,6,3,110,7000.0
Fiat,automatic,silver,285067,2001,gasoline,gasoline,2.0,minivan,False,owned,front,True,4,4,76,2800.0
Opel,manual,grey,181000,2011,gasoline,gasoline,1.6,sedan,False,owned,front,False,9,1,58,6200.0
